PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 840                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P182"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:52.47                                     
START_TIME                    = 2001-12-27T10:58:08.00Z                                    
STOP_TIME                     = 2001-12-27T11:11:29.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 802                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 182 of aerobraking at Mars.  The data comes from                       
  p182_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-361T10:58:08.000  0.001052 -0.000035 -0.000197  0.287435 -0.187273  0.447999 -0.825595
2001-361T10:58:09.000  0.001061 -0.000047 -0.000200  0.287026 -0.186992  0.448174 -0.825706
2001-361T10:58:10.000  0.001061 -0.000051 -0.000200  0.286618 -0.186711  0.448348 -0.825817
2001-361T10:58:11.000  0.001049 -0.000043 -0.000196  0.286211 -0.186429  0.448523 -0.825927
2001-361T10:58:12.000  0.001045 -0.000046 -0.000200  0.285802 -0.186147  0.448699 -0.826036
2001-361T10:58:13.000  0.001057 -0.000055 -0.000199  0.285393 -0.185863  0.448874 -0.826146
2001-361T10:58:14.000  0.001052 -0.000042 -0.000196  0.285004 -0.185593  0.449042 -0.826250
2001-361T10:58:15.000  0.001054 -0.000039 -0.000198  0.284580 -0.185297  0.449224 -0.826364
2001-361T10:58:16.000  0.001052 -0.000037 -0.000195  0.284173 -0.185014  0.449400 -0.826472
2001-361T10:58:17.000  0.001056 -0.000038 -0.000197  0.283768 -0.184732  0.449576 -0.826578
2001-361T10:58:18.000  0.001049 -0.000048 -0.000199  0.283361 -0.184448  0.449752 -0.826685
2001-361T10:58:19.000  0.001048 -0.000044 -0.000204  0.282952 -0.184160  0.449931 -0.826792
2001-361T10:58:20.000  0.001060 -0.000031 -0.000210  0.282545 -0.183875  0.450108 -0.826898
2001-361T10:58:21.000  0.001060 -0.000038 -0.000208  0.282140 -0.183592  0.450285 -0.827003
2001-361T10:58:22.000  0.001052 -0.000053 -0.000216  0.281734 -0.183305  0.450462 -0.827109
2001-361T10:58:23.000  0.001052 -0.000051 -0.000219  0.281329 -0.183019  0.450640 -0.827213
2001-361T10:58:24.000  0.001060 -0.000046 -0.000216  0.280924 -0.182733  0.450817 -0.827317
2001-361T10:58:25.000  0.001066 -0.000045 -0.000208  0.280517 -0.182446  0.450996 -0.827422
2001-361T10:58:26.000  0.001052 -0.000042 -0.000212  0.280113 -0.182160  0.451173 -0.827525
2001-361T10:58:27.000  0.001047 -0.000042 -0.000223  0.279709 -0.181873  0.451352 -0.827627
2001-361T10:58:28.000  0.001060 -0.000044 -0.000228  0.279304 -0.181584  0.451532 -0.827729
2001-361T10:58:29.000  0.001055 -0.000054 -0.000214  0.278899 -0.181296  0.451710 -0.827832
2001-361T10:58:30.000  0.001048 -0.000054 -0.000209  0.278494 -0.181009  0.451888 -0.827934
2001-361T10:58:31.000  0.001057 -0.000051 -0.000211  0.278089 -0.180720  0.452066 -0.828035
2001-361T10:58:32.000  0.001055 -0.000058 -0.000218  0.277686 -0.180431  0.452246 -0.828136
2001-361T10:58:33.000  0.001054 -0.000062 -0.000222  0.277284 -0.180142  0.452425 -0.828235
2001-361T10:58:34.000  0.001060 -0.000048 -0.000216  0.276879 -0.179853  0.452605 -0.828335
2001-361T10:58:35.000  0.001052 -0.000038 -0.000220  0.276475 -0.179563  0.452786 -0.828434
2001-361T10:58:36.000  0.001050 -0.000055 -0.000223  0.276072 -0.179273  0.452967 -0.828533
2001-361T10:58:37.000  0.001055 -0.000062 -0.000233  0.275669 -0.178982  0.453147 -0.828631
2001-361T10:58:38.000  0.001049 -0.000058 -0.000235  0.275266 -0.178692  0.453328 -0.828729
2001-361T10:58:39.000  0.001043 -0.000068 -0.000240  0.274864 -0.178402  0.453508 -0.828826
2001-361T10:58:40.000  0.001049 -0.000077 -0.000240  0.274463 -0.178111  0.453689 -0.828923
2001-361T10:58:41.000  0.001053 -0.000065 -0.000235  0.274061 -0.177819  0.453871 -0.829019
2001-361T10:58:42.000  0.001047 -0.000047 -0.000234  0.273659 -0.177527  0.454053 -0.829115
2001-361T10:58:43.000  0.001044 -0.000055 -0.000225  0.273258 -0.177236  0.454234 -0.829210
