PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 607                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P044"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:17.75                        
START_TIME                    = 2001-11-21T17:24:18.00Z                       
STOP_TIME                     = 2001-11-21T17:33:42.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 565                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 044 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -282.0  83.7  262.6  2.2 120.3 208.79  -0.150  0.371                         
 -281.0  83.7  262.2  2.2 120.2 208.10   0.016  0.369                         
 -280.0  83.8  261.9  2.2 120.2 207.42  -0.007  0.369                         
 -279.0  83.9  261.5  2.2 120.2 206.73  -0.100  0.370                         
 -278.0  83.9  261.1  2.1 120.2 206.05  -0.008  0.369                         
 -277.0  84.0  260.7  2.1 120.2 205.37  -0.022  0.369                         
 -276.0  84.0  260.3  2.1 120.1 204.69  -0.063  0.370                         
 -275.0  84.1  259.8  2.1 120.1 204.02   0.139  0.370                         
 -274.0  84.1  259.4  2.0 120.1 203.35  -0.017  0.369                         
 -273.0  84.2  259.0  2.0 120.1 202.67  -0.073  0.370                         
 -272.0  84.3  258.5  2.0 120.0 202.01  -0.071  0.370                         
 -271.0  84.3  258.1  1.9 120.0 201.34  -0.143  0.370                         
 -270.0  84.4  257.6  1.9 120.0 200.67  -0.012  0.369                         
 -269.0  84.4  257.1  1.9 120.0 200.01   0.082  0.370                         
 -268.0  84.5  256.7  1.9 119.9 199.35  -0.074  0.370                         
 -267.0  84.5  256.2  1.8 119.9 198.69  -0.185  0.371                         
 -266.0  84.6  255.7  1.8 119.9 198.04   0.154  0.371                         
 -265.0  84.6  255.1  1.8 119.9 197.39  -0.014  0.369                         
 -264.0  84.7  254.6  1.7 119.8 196.74  -0.024  0.369                         
 -263.0  84.7  254.1  1.7 119.8 196.09  -0.132  0.370                         
 -262.0  84.8  253.6  1.6 119.8 195.44   0.090  0.370                         
 -261.0  84.8  253.0  1.6 119.8 194.80  -0.130  0.370                         
 -260.0  84.9  252.4  1.6 119.7 194.15   0.121  0.370                         
 -259.0  84.9  251.9  1.5 119.7 193.51  -0.181  0.371                         
 -258.0  85.0  251.3  1.5 119.7 192.88   0.087  0.370                         
 -257.0  85.0  250.7  1.5 119.7 192.24  -0.131  0.370                         
 -256.0  85.1  250.1  1.4 119.6 191.61   0.101  0.370                         
 -255.0  85.1  249.4  1.4 119.6 190.98   0.079  0.370                         
 -254.0  85.2  248.8  1.3 119.6 190.35   0.044  0.369                         
 -253.0  85.2  248.2  1.3 119.6 189.72  -0.058  0.370                         
 -252.0  85.3  247.5  1.2 119.5 189.10   0.145  0.370                         
 -251.0  85.3  246.8  1.2 119.5 188.48  -0.090  0.370                         
 -250.0  85.4  246.1  1.2 119.5 187.86  -0.002  0.369                         
 -249.0  85.4  245.4  1.1 119.5 187.24  -0.080  0.370                         
 -248.0  85.5  244.7  1.1 119.4 186.63   0.096  0.370                         
 -247.0  85.5  244.0  1.0 119.4 186.01  -0.158  0.371                         
 -246.0  85.5  243.2  1.0 119.4 185.40  -0.097  0.370                         
 -245.0  85.6  242.5  0.9 119.3 184.80   0.111  0.370                         
 -244.0  85.6  241.7  0.9 119.3 184.19  -0.148  0.371                         
 -243.0  85.7  240.9  0.8 119.3 183.59  -0.152  0.371                         
 -242.0  85.7  240.1  0.8 119.3 182.98  -0.131  0.370                         
 -241.0  85.7  239.3  0.7 119.2 182.39  -0.073  0.370                         
 -240.0  85.8  238.5  0.6 119.2 181.79  -0.001  0.369                         
 -239.0  85.8  237.6  0.6 119.2 181.19   0.033  0.369                         
 -238.0  85.9  236.8  0.5 119.2 180.60   0.068  0.370                         
 -237.0  85.9  235.9  0.5 119.1 180.01  -0.121  0.370                         
 -236.0  85.9  235.0  0.4 119.1 179.43  -0.075  0.370                         
 -235.0  86.0  234.1  0.4 119.1 178.84   0.143  0.370                         
 -234.0  86.0  233.2  0.3 119.1 178.26  -0.058  0.370                         
 -233.0  86.0  232.2  0.2 119.0 177.68   0.247  0.372                         
 -232.0  86.1  231.3  0.2 119.0 177.10  -0.101  0.370                         
 -231.0  86.1  230.3  0.1 119.0 176.52   0.149  0.371                         
 -230.0  86.1  229.3  0.0 119.0 175.95  -0.028  0.369                         
 -229.0  86.1  228.3 24.0 118.9 175.38   0.009  0.369                         
 -228.0  86.2  227.3 23.9 118.9 174.81   0.214  0.371                         
 -227.0  86.2  226.3 23.8 118.9 174.24  -0.075  0.370                         
 -226.0  86.2  225.3 23.8 118.8 173.68   0.053  0.370                         
 -225.0  86.2  224.2 23.7 118.8 173.11   0.057  0.370                         
 -224.0  86.3  223.2 23.6 118.8 172.55  -0.071  0.370                         
 -223.0  86.3  222.1 23.6 118.8 172.00   0.054  0.370                         
 -222.0  86.3  221.0 23.5 118.7 171.44   0.071  0.370                         
 -221.0  86.3  219.9 23.4 118.7 170.89  -0.254  0.372                         
 -220.0  86.3  218.8 23.3 118.7 170.34  -0.065  0.370                         
 -219.0  86.3  217.7 23.3 118.7 169.79   0.012  0.369                         
 -218.0  86.3  216.6 23.2 118.6 169.24   0.149  0.371                         
 -217.0  86.4  215.5 23.1 118.6 168.70  -0.005  0.369                         
 -216.0  86.4  214.3 23.0 118.6 168.16   0.135  0.370                         
 -215.0  86.4  213.2 23.0 118.5 167.62  -0.083  0.370                         
 -214.0  86.4  212.0 22.9 118.5 167.08   0.052  0.370                         
 -213.0  86.4  210.9 22.8 118.5 166.55   0.080  0.370                         
 -212.0  86.4  209.7 22.7 118.5 166.02   0.149  0.371                         
 -211.0  86.4  208.6 22.7 118.4 165.49  -0.044  0.369                         
 -210.0  86.4  207.4 22.6 118.4 164.96   0.129  0.370                         
 -209.0  86.4  206.3 22.5 118.4 164.43  -0.117  0.370                         
 -208.0  86.4  205.1 22.4 118.4 163.91  -0.004  0.369                         
 -207.0  86.4  204.0 22.4 118.3 163.39   0.192  0.371                         
 -206.0  86.4  202.8 22.3 118.3 162.87  -0.189  0.371                         
