PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 613                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P048"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:19.19                        
START_TIME                    = 2001-11-23T16:31:39.00Z                       
STOP_TIME                     = 2001-11-23T16:41:09.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 571                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 048 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -285.0  82.9  297.3  2.4 120.6 208.76  -0.029  0.297                         
 -284.0  83.0  297.0  2.4 120.6 208.07  -0.147  0.298                         
 -283.0  83.1  296.7  2.4 120.6 207.39  -0.115  0.298                         
 -282.0  83.1  296.4  2.3 120.6 206.71  -0.140  0.298                         
 -281.0  83.2  296.0  2.3 120.5 206.03   0.060  0.297                         
 -280.0  83.2  295.7  2.3 120.5 205.35   0.190  0.299                         
 -279.0  83.3  295.4  2.3 120.5 204.67   0.016  0.297                         
 -278.0  83.4  295.1  2.2 120.5 204.00   0.009  0.297                         
 -277.0  83.4  294.7  2.2 120.4 203.33  -0.107  0.298                         
 -276.0  83.5  294.4  2.2 120.4 202.66  -0.015  0.297                         
 -275.0  83.5  294.0  2.2 120.4 201.99   0.036  0.297                         
 -274.0  83.6  293.6  2.2 120.4 201.32   0.021  0.297                         
 -273.0  83.6  293.3  2.1 120.3 200.66   0.029  0.297                         
 -272.0  83.7  292.9  2.1 120.3 200.00   0.062  0.297                         
 -271.0  83.8  292.5  2.1 120.3 199.34   0.002  0.297                         
 -270.0  83.8  292.1  2.1 120.3 198.69  -0.040  0.297                         
 -269.0  83.9  291.7  2.0 120.2 198.03  -0.002  0.297                         
 -268.0  83.9  291.3  2.0 120.2 197.38  -0.007  0.297                         
 -267.0  84.0  290.9  2.0 120.2 196.73  -0.091  0.298                         
 -266.0  84.0  290.5  1.9 120.2 196.08   0.041  0.297                         
 -265.0  84.1  290.0  1.9 120.1 195.44   0.072  0.297                         
 -264.0  84.2  289.6  1.9 120.1 194.80  -0.075  0.298                         
 -263.0  84.2  289.2  1.9 120.1 194.16  -0.053  0.297                         
 -262.0  84.3  288.7  1.8 120.1 193.52   0.078  0.298                         
 -261.0  84.3  288.2  1.8 120.0 192.88   0.083  0.298                         
 -260.0  84.4  287.8  1.8 120.0 192.25   0.072  0.297                         
 -259.0  84.4  287.3  1.7 120.0 191.61   0.028  0.297                         
 -258.0  84.5  286.8  1.7 120.0 190.99  -0.089  0.298                         
 -257.0  84.5  286.3  1.7 119.9 190.36  -0.093  0.298                         
 -256.0  84.6  285.8  1.6 119.9 189.73  -0.040  0.297                         
 -255.0  84.6  285.2  1.6 119.9 189.11   0.010  0.297                         
 -254.0  84.7  284.7  1.6 119.9 188.49   0.041  0.297                         
 -253.0  84.7  284.2  1.5 119.8 187.87   0.026  0.297                         
 -252.0  84.8  283.6  1.5 119.8 187.26  -0.106  0.298                         
 -251.0  84.8  283.1  1.5 119.8 186.64   0.099  0.298                         
 -250.0  84.9  282.5  1.4 119.7 186.03   0.009  0.297                         
 -249.0  84.9  281.9  1.4 119.7 185.42  -0.106  0.298                         
 -248.0  85.0  281.3  1.3 119.7 184.81  -0.039  0.297                         
 -247.0  85.0  280.7  1.3 119.7 184.21  -0.119  0.298                         
 -246.0  85.1  280.1  1.3 119.6 183.61  -0.142  0.298                         
 -245.0  85.1  279.4  1.2 119.6 183.01   0.008  0.297                         
 -244.0  85.2  278.8  1.2 119.6 182.41  -0.028  0.297                         
 -243.0  85.2  278.1  1.1 119.6 181.81  -0.043  0.297                         
 -242.0  85.3  277.5  1.1 119.5 181.22  -0.009  0.297                         
 -241.0  85.3  276.8  1.0 119.5 180.63  -0.068  0.297                         
 -240.0  85.4  276.1  1.0 119.5 180.04  -0.022  0.297                         
 -239.0  85.4  275.4  0.9 119.4 179.45  -0.038  0.297                         
 -238.0  85.4  274.6  0.9 119.4 178.87   0.025  0.297                         
 -237.0  85.5  273.9  0.8 119.4 178.28   0.006  0.297                         
 -236.0  85.5  273.1  0.8 119.4 177.70  -0.158  0.298                         
 -235.0  85.6  272.4  0.7 119.3 177.13   0.004  0.297                         
 -234.0  85.6  271.6  0.7 119.3 176.55  -0.067  0.297                         
 -233.0  85.7  270.8  0.6 119.3 175.98  -0.065  0.297                         
 -232.0  85.7  270.0  0.6 119.3 175.41   0.029  0.297                         
 -231.0  85.7  269.2  0.5 119.2 174.84   0.005  0.297                         
 -230.0  85.8  268.3  0.5 119.2 174.27   0.111  0.298                         
 -229.0  85.8  267.5  0.4 119.2 173.71   0.018  0.297                         
 -228.0  85.8  266.6  0.4 119.1 173.14   0.029  0.297                         
 -227.0  85.9  265.7  0.3 119.1 172.59   0.007  0.297                         
 -226.0  85.9  264.8  0.2 119.1 172.03  -0.022  0.297                         
 -225.0  85.9  263.9  0.2 119.1 171.47  -0.048  0.297                         
 -224.0  86.0  263.0  0.1 119.0 170.92   0.009  0.297                         
 -223.0  86.0  262.0  0.1 119.0 170.37   0.036  0.297                         
 -222.0  86.0  261.1  0.0 119.0 169.82   0.118  0.298                         
 -221.0  86.0  260.1 23.9 118.9 169.28   0.009  0.297                         
 -220.0  86.1  259.1 23.9 118.9 168.73   0.041  0.297                         
 -219.0  86.1  258.1 23.8 118.9 168.19   0.036  0.297                         
 -218.0  86.1  257.1 23.7 118.9 167.65  -0.063  0.297                         
 -217.0  86.1  256.1 23.7 118.8 167.12  -0.078  0.298                         
 -216.0  86.2  255.1 23.6 118.8 166.58  -0.055  0.297                         
 -215.0  86.2  254.0 23.5 118.8 166.05  -0.027  0.297                         
 -214.0  86.2  253.0 23.5 118.7 165.52  -0.072  0.297                         
 -213.0  86.2  251.9 23.4 118.7 164.99  -0.031  0.297                         
 -212.0  86.2  250.8 23.3 118.7 164.47  -0.007  0.297                         
 -211.0  86.3  249.8 23.2 118.7 163.94   0.121  0.298                         
 -210.0  86.3  248.7 23.2 118.6 163.42   0.098  0.298                         
 -209.0  86.3  247.6 23.1 118.6 162.90   0.039  0.297                         
 -208.0  86.3  246.5 23.0 118.6 162.39  -0.041  0.297                         
