    2001-12-29T02:32:22.190    -576.00000    3656.90698     267.11761      35.61785     142.41089       3.01806     138.36621     299.32932   2.09504E-01  -3.84536E+00  -3.77616E-01   3.86954E+00   1.05469E-03   3.98205E-06  -4.41501E-06   6.40755E+00  -5.60023E+00  -3.11852E+00  -1.45340E-04   1.01912E-04   0.00000E+00   0.00000E+00   0.00000E+00   2.88920E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2001-12-29T02:32:23.190    -575.00000    3656.34840     266.57599      35.67732     142.40107       3.01750     138.36376     299.32933   2.09355E-01  -3.84590E+00  -3.76792E-01   3.86998E+00   1.04896E-03   5.07667E-06  -1.26545E-05   6.39500E+00  -5.58732E+00  -3.11587E+00  -5.61230E-04  -3.14005E-04   0.00000E+00   0.00000E+00   0.00000E+00   2.88920E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2001-12-29T02:32:24.190    -574.00000    3655.79058     266.03510      35.73680     142.39123       3.01722     138.36124     299.32934   2.09230E-01  -3.84643E+00  -3.75980E-01   3.87042E+00   1.04672E-03   5.77935E-06  -1.69957E-05   6.38279E+00  -5.57460E+00  -3.11358E+00  -1.78210E-04   6.89872E-05   0.00000E+00   0.00000E+00   0.00000E+00   2.88920E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2001-12-29T02:32:25.190    -573.00000    3655.23352     265.49498      35.79630     142.38139       3.01667     138.35865     299.32934   2.09114E-01  -3.84696E+00  -3.75173E-01   3.87087E+00   1.04561E-03   5.02794E-06  -2.22751E-05   6.37072E+00  -5.56197E+00  -3.11143E+00  -4.04440E-04  -1.57270E-04  -3.21448E-05   0.00000E+00   0.00000E+00   2.88920E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2001-12-29T02:32:26.190    -572.00000    3654.67722     264.95562      35.85582     142.37153       3.01639     138.35599     299.32935   2.09029E-01  -3.84749E+00  -3.74371E-01   3.87131E+00   1.04392E-03   5.60430E-06  -2.60934E-05   6.35893E+00  -5.54940E+00  -3.10974E+00   2.09100E-04   4.56242E-04  -9.72339E-05   0.00000E+00   0.00000E+00   2.88920E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2001-12-29T02:32:27.190    -571.00000    3654.12169     264.41699      35.91536     142.36167       3.01611     138.35326     299.32936   2.08943E-01  -3.84802E+00  -3.73578E-01   3.87175E+00   1.04251E-03   5.62166E-06  -2.75407E-05   6.34727E+00  -5.53697E+00  -3.10804E+00  -4.70240E-04  -2.23126E-04  -3.23537E-06   0.00000E+00   0.00000E+00   2.88920E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2001-12-29T02:32:28.190    -570.00000    3653.56692     263.87914      35.97492     142.35179       3.01556     138.35046     299.32937   2.08868E-01  -3.84855E+00  -3.72787E-01   3.87220E+00   1.04899E-03   1.99785E-06  -2.90949E-05   6.33573E+00  -5.52458E+00  -3.10651E+00  -4.04840E-04  -1.57753E-04   1.04163E-05   0.00000E+00   0.00000E+00   2.88920E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2001-12-29T02:32:29.190    -569.00000    3653.01292     263.34206      36.03449     142.34190       3.01528     138.34759     299.32937   2.08805E-01  -3.84907E+00  -3.71988E-01   3.87264E+00   1.04346E-03   1.39747E-06  -3.46318E-05   6.32417E+00  -5.51208E+00  -3.10515E+00  -6.00770E-04  -3.53711E-04   6.77943E-05   0.00000E+00   0.00000E+00   2.88920E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2001-12-29T02:32:30.190    -568.00000    3652.45969     262.80575      36.09408     142.33200       3.01472     138.34465     299.32938   2.08759E-01  -3.84959E+00  -3.71200E-01   3.87308E+00   1.04211E-03   3.31244E-07  -3.55778E-05   6.31288E+00  -5.49973E+00  -3.10404E+00   9.69530E-05   3.43984E-04  -7.18205E-05   0.00000E+00   0.00000E+00   2.88920E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2001-12-29T02:32:31.190    -567.00000    3651.90722     262.27012      36.15369     142.32210       3.01444     138.34164     299.32939   2.08701E-01  -3.85011E+00  -3.70412E-01   3.87352E+00   1.04199E-03  -2.08700E-06  -3.59855E-05   6.30153E+00  -5.48740E+00  -3.10277E+00  -8.24550E-05   1.64549E-04  -3.70696E-05   0.00000E+00   0.00000E+00   2.88920E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
